TI Application Number,SRP Registration Number (Transferred to TI),Program,Premise Last Name,Premise Company,Premise Installation Address (Commercial Only),Premise City,Premise                         Zip,County                      Code,PTO Date (Interconnection Date), Calculated Total System Size ,Customer Type,Interconnection,Third Party Ownership,Project Type,Subsection,EDC Program,Contractor Company,Electric Utility Name,Status,Acceptance Date,Registration Received Date,Completion           Date
NJSTRE1545382491,NJSRRE1542393690,Transition Incentive Program,Dolkar,,,Hasbrouck Heights,7604,7,,4.06,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Vivint Solar Developer, LLC",PSE&G,Accepted,18/10/2019,22/10/2019,30/04/2022
NJSTRE1545382092,NJSRRE1541715484,Transition Incentive Program,CURTO,,,Waretown,8758,18,,4.06,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",JCP&L,Eligible for TI Program,29/07/2019,1/8/2019,30/10/2021
NJSTRE1545387524,NJSRRE1543451935,Transition Incentive Program,Manansala,,,Englewood,7631,7,,4.06,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",PSE&G,Eligible for TI Program,27/11/2019,3/12/2019,30/10/2021
NJSTRE1545384986,NJSRRE1543571152,Transition Incentive Program,More,,,Perth Amboy City,8861,11,,4.06,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",PSE&G,Eligible for TI Program,19/12/2019,26/12/2019,30/10/2021
NJSTRE1545382470,NJSRRE1541785111,Transition Incentive Program,HOBAN,,,Weehawken,7086,8,,4.06,Residential,Behind the Meter,No,Behind the Meter,,None,"Sunrun Installation Services, Inc.",PSE&G,Eligible for TI Program,3/8/2019,7/8/2019,30/10/2021
NJSTRE1545387568,NJSRRE1543441792,Transition Incentive Program,E Mottley,,,Keyport,7735,17,,4.06,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",JCP&L,Eligible for TI Program,25/11/2019,17/01/2020,30/10/2021
NJSTRE1545383684,NJSRRE1542528756,Transition Incentive Program,Barreau,,,Irvington City,7111,9,,4.06,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",PSE&G,Eligible for TI Program,11/10/2019,15/10/2019,30/10/2021
NJSTRE1545382562,NJSRRE1541880952,Transition Incentive Program,Frielink,,,Twp of Washington,7676,7,,4.06,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Code Green Solar, LLC",PSE&G,Eligible for TI Program,28/08/2019,16/09/2019,30/10/2021
NJSTRE1545387005,NJSRRE1543443408,Transition Incentive Program,LopezUcles,,,Morristown,7960,3,,4.06,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",JCP&L,Eligible for TI Program,25/11/2019,27/11/2019,30/10/2021
NJSTRE1545382745,NJSRRE1542390898,Transition Incentive Program,Mccleery,,,Tuckerton,8087,18,,4.06,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",AC Electric,Eligible for TI Program,11/9/2019,16/09/2019,30/10/2021
NJSTRE1546750234,,Transition Incentive Program,Rodriguez,,,Trenton City,8829,4,,4.07,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,PSE&G,Accepted,15/03/2021,17/03/2021,17/09/2022
NJSTRE1545053976,,Transition Incentive Program,Defronzo,,,Swedesboro,8085,15,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,AC Electric,Accepted,29/05/2020 13:34,4/6/2020,30/04/2022
NJSTRE1545333047,,Transition Incentive Program,Chavez-Ruiz,,,Clifton,7011,6,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,23/07/2020,29/07/2020,30/04/2022
NJSTRE1545481828,,Transition Incentive Program,Kanade,,,Washington TWP MER,8691,12,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,20/08/2020,25/08/2020,30/04/2022
NJSTRE1546412397,,Transition Incentive Program,Letarte,,,Summit,7901,10,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,23/12/2020,29/12/2020,29/06/2022
NJSTRE1546897149,,Transition Incentive Program,Andres,,,Pine Beach,8741,18,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,16/04/2021,20/04/2021,20/10/2022
NJSTRE1545389180,NJSRRE1544855095,Transition Incentive Program,Jakl,,,South Amboy,8879,11,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Vivint Solar Developer, LLC",JCP&L,Accepted,17/04/2020,23/04/2020,30/04/2022
NJSTRE1546742362,,Transition Incentive Program,Piedmont,,,Brielle,8730,17,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,12/3/2021,16/03/2021,16/09/2022
NJSTRE1546377760,,Transition Incentive Program,Fagnant,,,Morristown,7960,3,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,15/12/2020,17/12/2020,17/06/2022
NJSTRE1545559705,,Transition Incentive Program,Alexiades,,,Monmouth Beach,7750,17,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,7/9/2020,10/9/2020,30/04/2022
NJSTRE1546403176,,Transition Incentive Program,Medina,,,Ridgewood Village,7450,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,20/12/2020,22/12/2020,22/06/2022
NJSTRE1546437415,,Transition Incentive Program,Charlton,,,Runnemede,8078,14,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,4/1/2021,6/1/2021,6/7/2022
NJSTRE1546987089,,Transition Incentive Program,Moreno,,,Linden,7036,10,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,13/05/2021,17/05/2021,17/11/2022
NJSTRE1545870801,,Transition Incentive Program,Veras,,,Elizabeth,7206,10,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,30/10/2020,4/11/2020,4/5/2022
NJSTRE1546367790,,Transition Incentive Program,San Andres,,,Jackson,8527,18,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,12/12/2020,15/12/2020,15/06/2022
NJSTRE1545680119,,Transition Incentive Program,Crittendon,,,Plainfield,7063,10,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,6/10/2020,8/10/2020,30/04/2022
NJSTRE1546981121,,Transition Incentive Program,Sanders,,,Pitman,8071,15,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,AC Electric,Accepted,11/5/2021,13/05/2021,13/11/2022
NJSTRE1545891910,,Transition Incentive Program,Wu,,,West Cape May,8204,21,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"NJ Solar Power, LLC",AC Electric,Accepted,2/11/2020,4/11/2020,4/5/2022
NJSTRE1547187223,,Transition Incentive Program,Beco,,,Paterson,7504,6,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Sunrun Installation Services, Inc.",PSE&G,Accepted,24/06/2021,29/06/2021,29/12/2022
NJSTRE1546411599,,Transition Incentive Program,Lieggi,,,Williamstown,8094,15,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,AC Electric,Accepted,23/12/2020,28/12/2020,28/06/2022
NJSTRE1546842681,,Transition Incentive Program,Bagby,,,Egg Harbor Township,8234,19,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,AC Electric,Accepted,5/4/2021,7/4/2021,7/10/2022
NJSTRE1545871661,,Transition Incentive Program,Nasr,,,Ridgewood Village,7450,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,30/10/2020,4/11/2020,4/5/2022
NJSTRE1545553807,,Transition Incentive Program,Beebe,,,Cranford,7016,10,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,4/9/2020,10/9/2020,30/04/2022
NJSTRE1546729715,,Transition Incentive Program,Arshynov,,,Fair Lawn,7410,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Sunrun Installation Services, Inc.",PSE&G,Accepted,9/3/2021,11/3/2021,11/9/2022
NJSTRE1546657319,,Transition Incentive Program,Gadiare,,,Plainfield,7063,10,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Vision Solar LLC,PSE&G,Accepted,15/02/2021,16/02/2021,16/08/2022
NJSTRE1546369491,,Transition Incentive Program,Reyes,,,Ramsey,7446,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Tesla Energy Operations, Inc.",Orange Rockland Electric,Accepted,14/12/2020,16/12/2020,16/06/2022
NJSTRE1545985008,,Transition Incentive Program,Zakaras,,,Toms River,8753,18,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,9/11/2020,11/11/2020,11/5/2022
NJSTRE1545454964,,Transition Incentive Program,Jean-Louis,,,Mahwah,7430,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,RECO,Vision Solar LLC,Orange Rockland Electric,Accepted,14/08/2020,19/08/2020,30/04/2022
NJSTRE1546897151,,Transition Incentive Program,Seo,,,Rockaway,7866,3,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,16/04/2021,20/04/2021,20/10/2022
NJSTRE1545335116,,Transition Incentive Program,Valdez,,,Perth Amboy,8861,11,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,23/07/2020,28/07/2020,30/04/2022
NJSTRE1546556748,,Transition Incentive Program,Workman,,,Pemberton,8068,13,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,28/01/2021,1/2/2021,1/8/2022
NJSTRE1547115718,,Transition Incentive Program,Onalaja,,,Sicklerville,8081,14,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,AC Electric,Accepted,7/6/2021,9/6/2021,9/12/2022
NJSTRE1547175012,,Transition Incentive Program,Lee,,,Edgewater,7020,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Sunrun Installation Services, Inc.",PSE&G,Accepted,21/06/2021,23/06/2021,23/12/2022
NJSTRE1546525620,,Transition Incentive Program,Murphy,,,Haskell,7420,6,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,21/01/2021,25/01/2021,25/07/2022
NJSTRE1547204724,,Transition Incentive Program,Fenton,,,Toms River,8753,18,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Skyline Solar LLC,JCP&L,Accepted,28/06/2021,30/06/2021,30/06/2022
NJSTRE1546435028,,Transition Incentive Program,Massey,,,Manchester,8759,18,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Vision Solar LLC,JCP&L,Accepted,2/1/2021,5/1/2021,5/7/2022
NJSTRE1545387723,NJSRRE1544512465,Transition Incentive Program,LEANDER,,,ORANGE CITY,7050,9,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,20/02/2020,24/02/2020,30/04/2022
NJSTRE1546552470,,Transition Incentive Program,Bhatt,,,Marlboro,7746,17,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,27/01/2021,29/01/2021,29/07/2022
NJSTRE1546186349,,Transition Incentive Program,Eishourbagy,,,Bayonne,7002,8,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Vision Solar LLC,PSE&G,Accepted,20/11/2020,24/11/2020,24/05/2022
NJSTRE1547144473,,Transition Incentive Program,Kain,,,Penns Grove,8069,16,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,AC Electric,Accepted,15/06/2021,16/06/2021,16/12/2022
NJSTRE1546260079,,Transition Incentive Program,Shandler,,,Maplewood TWP,7040,9,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,25/11/2020,30/11/2020,30/05/2022
NJSTRE1546504296,,Transition Incentive Program,Coleman,,,Atco,8004,14,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,AC Electric,Accepted,14/01/2021,18/01/2021,18/07/2022
NJSTRE1546988229,,Transition Incentive Program,Mohamed,,,Englewood City,7631,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Sunrun Installation Services, Inc.",PSE&G,Accepted,13/05/2021,18/05/2021,18/11/2022
NJSTRE1545714746,,Transition Incentive Program,Perry,,,Pennsauken,8109,14,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,9/10/2020,13/10/2020,30/04/2022
NJSTRE1546848484,,Transition Incentive Program,Molina,,,Jersey City,7304,8,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,7/4/2021,9/4/2021,9/10/2022
NJSTRE1546401355,,Transition Incentive Program,Viswanathan,,,West Windsor Twp,8550,12,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations,PSE&G,Accepted,19/12/2020,28/12/2020,28/06/2022
NJSTRE1546801870,,Transition Incentive Program,Abreu,,,Newark,7107,9,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,29/03/2021,30/03/2021,30/09/2022
NJSTRE1545712750,,Transition Incentive Program,Hutcheson,,,Hillsborough TWP,8844,5,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,8/10/2020,12/10/2020,30/04/2022
NJSTRE1546633885,,Transition Incentive Program,Gonzalez,,,Englewood City,7631,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Tesla Energy Operations, Inc.",PSE&G,Accepted,8/2/2021,9/2/2021,9/8/2022
NJSTRE1546386788,,Transition Incentive Program,Oleary,,,Westfield,7090,10,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,16/12/2020,18/12/2020,18/06/2022
NJSTRE1545803106,,Transition Incentive Program,TRYBULEC,,,Denville,7834,3,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,26/10/2020,28/10/2020,30/04/2022
NJSTRE1546680074,,Transition Incentive Program,Zacherau,,,Montgomery,8502,5,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,PSEG,Tesla Energy Operations Inc,PSE&G,Accepted,24/02/2021,22/04/2021,22/10/2022
NJSTRE1546736676,,Transition Incentive Program,Choi,,,Palisades Park Boro,7650,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,11/3/2021,15/03/2021,15/09/2022
NJSTRE1546753412,,Transition Incentive Program,Lu,,,Tenafly Boro,7670,7,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Tesla Energy Operations, Inc.",PSE&G,Accepted,16/03/2021,19/03/2021,19/09/2022
NJSTRE1547128261,,Transition Incentive Program,Munroe,,,South Plainfield,7080,11,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,10/6/2021,14/06/2021,14/12/2022
NJSTRE1545428473,,Transition Incentive Program,Hadnot,,,Vineland,8360,20,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Vision Solar LLC,Vineland Muni Electric,Accepted,11/8/2020,13/08/2020,30/04/2022
NJSTRE1545559933,,Transition Incentive Program,Guselnikov,,,Montclair,7043,9,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,7/9/2020,10/9/2020,30/04/2022
NJSTRE1547128311,,Transition Incentive Program,Dos Santos,,,Kearny,7032,8,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,10/6/2021,14/06/2021,14/12/2022
NJSTRE1545819358,,Transition Incentive Program,Asl,,,Kinnelon,7405,3,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,27/10/2020,29/10/2020,30/04/2022
NJSTRE1547189670,,Transition Incentive Program,Mongilala,,,Edison,8817,11,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,25/06/2021,29/06/2021,29/06/2022
NJSTRE1545871515,,Transition Incentive Program,Scola,,,Blackwood,8012,14,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,30/10/2020,4/11/2020,4/5/2022
NJSTRE1546901902,,Transition Incentive Program,Cengarle,,,Clifton,7013,6,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,20/04/2021,22/04/2021,22/10/2022
NJSTRE1546903085,,Transition Incentive Program,Puli,,,Edison TWP,8820,11,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,20/04/2021,22/04/2021,22/10/2022
NJSTRE1546923079,,Transition Incentive Program,Karl,,,Wildwood Crest,8260,21,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Freedom Forever, LLC",AC Electric,Accepted,27/04/2021,29/04/2021,29/10/2022
NJSTRE1545587414,,Transition Incentive Program,Pease,,,Evesham TWP,8053,13,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,15/09/2020,17/09/2020,30/04/2022
NJSTRE1546304347,,Transition Incentive Program,Murray,,,Morristown,7960,3,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,3/12/2020,7/12/2020,7/6/2022
NJSTRE1545478455,,Transition Incentive Program,Brandwein,,,Tinton Falls,7724,17,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,JCP&L,Accepted,19/08/2020,24/08/2020,30/04/2022
NJSTRE1547115941,,Transition Incentive Program,Jones,,,Red Bank,7701,17,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,JCP&L,Accepted,7/6/2021,9/6/2021,9/12/2022
NJSTRE1546597506,,Transition Incentive Program,Mcgough,,,Williamstown,8094,15,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,AC Electric,Accepted,3/2/2021,5/2/2021,5/8/2022
NJSTRE1546616223,,Transition Incentive Program,Tyndall,,,Irvington,7111,9,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,5/2/2021,8/2/2021,8/8/2022
NJSTRE1546404013,,Transition Incentive Program,Thangaraj,,,Edison TWP,8820,11,,4.08,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,21/12/2020,23/12/2020,23/06/2022
NJSTRE1545600002,,Transition Incentive Program,Mistry,,,Clifton City,7012,6,,4.08,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,16/09/2020,18/09/2020,30/04/2022
